date,kathas,venue_and_time,district,state,country,artists,organiser,updated_by,source_file
19-03-08,Duryodhanavadham,"Vengoor Durga Bhagavathy Temple Vengoor, Kalady",Ernakulam,Kerala,India,"Kal Shanmughan, Kal Vijayan, Kal Pradeep etc",Sandarsan Kathakali Vidyalayam Ambalapuzha,Renjith R,archive2008-1q.asp
19-03-08,"PanchapandavaPurappadu, Melappadam, DURYODHANA VADHAM (SAMPOORNAM)","Aluva Manappuram Siva Kshetram, Alwaye 9 PM",Ernakulam,Kerala,India,"Kottakkal Chandrashekhara Warrier, Kot. Vasudevan Kunju Nair, Kot. Haridasan , Kot. Devadasan, Kot. Sudhir, Pattu - Kot. Narayanan, Kot. Madhu, Kot. Suresh Kumar, Chenda - Kot. Prasad Kumar, Kot Shash",Aluva Manapuram Utsav Committee,Srikumar K,archive2008-1q.asp
19-03-08,"Purappad, Mellapadam, Bakavadham(Ashari), Dakshayagam","Sree Rama Temple, Ramapuram Pala 9.30 PM",Kottayam,Kerala,India,"Nelliyodu Vasudevan Nampoothiri(Ashari,Veerabahdran), Kal Prasanth(Dakshan1), Kal Shanmughan(Dakshan2); Kal Vijayakumar(sathi); Kalanilayam Vinod(sivan),FACt Biju Bhaskar, RLV Sunil, RLV Pramod etc. K",Renjith R 9447161980,Renjith R,archive2008-1q.asp
17-03-08,"kalyanasogandhikam,sethasoyamvaram,kiratham","Tirunakara mahadeva Temple,kottyam-10pm",kottayam,Kerala,India,"pratheka kashenethavu-kala:krishna kumar. psv nattyasankham,kottakal vesham-chandrasehkara varyar,vasudevan kundalayar,kesavan kundalayar,haridas,devadas,sudher,muralidharan,rajumohan,a.unnikrishnan,h","kshethra upadesaka samithi,thirunakara","mani,vaikom",archive2008-1q.asp
17-03-08,Santhanagopalam,Chertala Panavalli Temple,Alappuzha,Kerala,India,"Kesavan Namboodiri, Kala. Shanmughan, Pattu - Kala. Rajendran, Kala. Rjeevan, Kalanilayam Babu, Chenda - Gopikrishnan Tampuran",Ulsava Committee,Gopikrishnan,archive2008-1q.asp
16-03-08,"nalacharitham-I,balivijayam","kidangoor subrahmanyaswami temple,kidangoor",kottayam,Kerala,India,"purapadu-r.l.v.jayachandran,nalan-kala:gopi,naradan-kala:prasanth,hamsam-mathoor govindankutty,damayanthi-kala:sanmukhan,sakhi-kala:arun,ravanan-kala:sreekumar,mandodari-kalakendram muraledharan nabot","kidangoor devasom.ph:04822 254478,257978","mani,vaikom",archive2008-1q.asp
16-03-08,Daksha Yagam,Ernakulathappan Hall 6PM,Ernakulam,Kerala,India,"Kalanilayam Gopi (Dakshan), RLV Sasikumar (Sivan), RLV Radhakrishnan (Sati), Elamakkara Ranjith (Veerabhadran), RLV Pramod(Bhadrakali), Trpoonithura Unnkrishnan(Indran), Unnikrishnan, Sujith,Hari, Pat",Ernakulam Kathakali Club,Srikumar K,archive2008-1q.asp
16-03-08,"keli,arangukeli,thodayam,4nokilpurappadu,erattamelappadam,karnasapadham,balivadham","Tirunakara mahadeva Temple,kottyam-10pm",kottayam,Kerala,India,"psv nattyasankham,kottakal vesham-chandrasehkara varyar,vasudevan kundalayar,kesavan kundalayar,haridas,devadas,sudher,muralidharan,rajumohan,a.unnikrishnan,haresvaran,hari kumar,c.m.unnikrishnan,suni","kshethra upadesaka samithi,thirunakara","mani,vaikom",archive2008-1q.asp
16-03-08,Vishnu Maya Charutham,Tripparayaru Avanangattu Kalari,Trichur,Kerala,India,"Kalanilayam Gopi(Punjanallur Bhattadiri)), Kalnilayam Gopinathan(Sivan-Vishnu Maya) , Kalanilayam Gopakumar,Kalanilayam Sundaram(Avanangattu Sahodaranmar),Kalanilayam Anilkumar(Parvathi) Pattu - Kala.",Avanangattu Kalari Kathakali Aswadaka Sangham,Kalanilayam Gopakumar,archive2008-1q.asp
15-03-08,Ayyappa Charitham,Koduthur Palarvattom Ayyappa Temple - 9.30 PM,,Kerala,India,"Kala. Kuttan, Kalanilayam Gopi, Kalanilayam Gopinathan, Kalanilayam MaKala. Rjendran, Kala Narayanan Embranthiri, Kalanilayam Rajeev, Kalanilayam Madhumohan, Kalanilayam Gopakumar, Kalanilayam Anil Ku",Ayyappa Temple Utsava Committee,Kalanilayam Gopakumar,archive2008-1q.asp
15-03-08,"kechakavadham(with mallaudham),nizalkuthu","kidangoor subrahmanyaswami temple,kidangoor",kottayam,Kerala,India,"mallan-ramachandran unnithan,valalan,mandravadi-kala:bhagyanadh,kechakan fact.mohanan,sirendhri-mathoor govindankutty,sudeshna-kala:haresh,durodhanan-kalanilayam rajasekharan,dothan,sreekrishan-r.l.v.","kidangoor devasom.ph:04822 254478,257978","mani,vaikom",archive2008-1q.asp
15-03-08,"purapadu,erattamelappadam,nalacharitham-IV,durodhanavadham","Tirunakara mahadeva Temple,kottyam-10pm",kottayam,Kerala,India,"bahukan-kala:gopi,damayandi-kala:shanmukhan,kesini-kala:suchendran,durodhanan-narippatta,dusasanan1-kala:hari.r.nayar,dusasanan2-unniththan,darmaputhar-kala:gopakumar,bheman-kala:vaisakh,panchali-sada","kshethra upadesaka samithi,thirunakara","mani,vaikom",archive2008-1q.asp
14-03-08,"purappadu,dorodhanavadham","kidangoor subrahmanyaswami temple,kidangoor",kottayam,Kerala,India,"purappadu,kutty bheman,dritharasthrar,mumukshu-theruvachoor subash,durodhanan1-kala:sasendran,bhanumathi,panchali-kudamaloor muralekrishnan,dusasanan1-kala:bhagyanadh,darmaputhrar-r.l.v.jayachandran,s","kidangoor devasom.ph:04822 254478,257978","mani,vaikom",archive2008-1q.asp
09-03-08,Vamana Avatharam,"Thidivalathur Siva Kshetram, Shornur 7PM",Palakkad,Kerala,India,"Kottakkal Nandakumar, Kottakkal Devadas, Pattu - Kottakkal Narayanan, Chenda - Kalamandalam Vijaya Krishnan, Krishna Praveen",Temple Committee,Krishna Praveen,archive2008-1q.asp
09-03-08,Harischandra Charitham,"Kundara Chirakadavu Devi Tempke, Kollam 9PM",Kollam,Kerala,India,"FACT Mohan(Harischandtran0, Kala. Ramachandran Unnithan(Vishwamitran, Chudala Harishchandran), Kalanilayam Gopakumar(Indran), Kala. Anil Kumar(Vasishtan), Mathoor Govindan Kutty (Chandramathi),Arkanno",Temple Committee,Kalanilayam Gopakumar,archive2008-1q.asp
08-03-08,"KARNASAPATHAM, NARAKASURAVADHAM(WITH NINAM)","PUNNAKKAL BAGAVATHY TEMPLE, ELAMAKKARA (COCHIN -26)",ERNAKULAM,Kerala,India,"Kal Gopi, Kal Rajashekaran, Kal Srikumar, Kal Sreekandan Nair, Kalanilayam Gopinath, Kal Vijayakumar, Kal Shanmughan,Elamakkara Renjith, Unnikrishnan Tripunithura, Biju Bhaskar, RLV Pramod, Pattu - Ka",Temple Utsava Committee,RENJITH R,archive2008-1q.asp
08-03-08,Nalacharitham 2,"Thenguvila (Devi Kshetrram), Near Attingal 9PM",Trivandrum,Kerala,India,"Thonnakkal Pithambaran, Margi Vijaya Kumar, FACT Padmanabhan....",Ulsava Committee,Srikumar K,archive2008-1q.asp
07-03-08,Devayani Charitham,Kollam Puthiyakavu (Near Rly. Station) 9PM,Kollam,Kerala,India,"Thonnakkal Pithambaran, FACT Padmanabhan, Kala. Ramachandran.....",Ulsava Committee,Srikumar K,archive2008-1q.asp
06-03-08,Nalacharitham 3,Nedumangadu Siva Kshetram 9PM,Trivandrum,Kerala,India,"Thonnakkal Pithambaran, FACT Padmanabhan,...",Ulsava Committee,Srikumar K,archive2008-1q.asp
06-03-08,Vishnu maya charitham,"Avanankattu Kalari, Tripparayar",Trichur,Kerala,India,"Kalanilayam Gopi, Kalanilayam Gopinath,....",AAvanankattu Kalari,kalanilayam gopakumar,archive2008-1q.asp
05-03-08,"Poothana Moksham, Dakshayagam, Kiratam","Padanayar Kulangara Mahadev temple, Karunagapalli 9PM",Kollam,Kerala,India,"Kala Ramachandran Unnithan, Kala Sreekumar, Kudamaloor Muralidharan Namboodiri, RLV Radhakrishnan, Kalanilayam Vijayan, Kalanilayam Mahee, Pattu - Kala. Balachandran, Kala. Vinod, Nedumpalli Raman, Ch",Kathakali Aswadaka Sangam Utsav Committee,Kalanilayam Gopakumar,archive2008-1q.asp
05-03-08,"Subhadraharanam, Daksha Yagam","Mahadeva Kshetram , Pandalam 9PM",Patthanamthitta,Kerala,India,"Kalanilayam Gopi(Arjunan), Kalanilayam Gopinathan (Balabadran), Kalinilaayam Gopakumar, Kalanilaym Vinod, Kalanilayam Manoj, Kalanilayam Sundaran, Kalanilayam Manu, Pattu - Kala. Rajendran, Kala. Nara",Pandalam Shivarathri Utsvava Committee,Kalanilayam Gopakumar,archive2008-1q.asp
05-03-08,"KALYANA SOUGANDIKAM , DAKSHA YAGOM",SREE THALATHOTTA MAHADEVAR TEMPLE HARIPAD ALAPPUZHA,ALAPPUZHA,Kerala,India,"RLV RADHAKRISHNAN, RLV MOHANAN, THALAVADI ARAVINDAN KALA SUKU KAL BALALKRISHNAN etc",DEVASWAM,RAJEEV,archive2008-1q.asp
05-03-08,Karna Sapadham,"Kuruyupuzha Mahadeva Temple, Kavanadu",Kollam,Kerala,India,"Thonnakkal Pithambaran(Karnan), Inchakkadu Ramachandran Pillai(Duryodhanan), Kalanilayam Gopakumar(Bhanumati), Pattu - Margi Damu, Margi Mohan, Chenda Kala. Krishnadas, maddalam -",Shivarathri Utsav Committee,kalanilayam Gopakumar,archive2008-1q.asp
05-03-08,"Kuchela Vrittam, Kiratham","CHOMATRA MAHADEVA KSHETRAM, THIRUVALLA",Pattanamthitta,Kerala,India,"Kalanilayam Vasudeva Panikker, FACT Jayadeva Varma, Kalabharathi Harikumar, Thriuvalla Radhakrishnan, Thiruvalla Hari, Pattu - Kala. Sukumaran",Srivallabhavilasam Kaliyogam,FACT Jayadeva Varma,archive2008-1q.asp
29-02-08,"Ravana Vijayam, Nizhal Kuttu","Agasthaya Koodam Dharma Sastha Kshetram, Anjal",Kollam,Kerala,India,"Injakkadu Rmachandran Pilla, Margi Murali, Margi Sukumar,Attingal Pitambaran, CVhenda - Kala. KrishanaDas",Temple,kalanilayam gopakumar,archive2008-1q.asp
25-02-08,Darika Vadham,"Agasthya kooda Dharma Sastha Kshetram, Anjal",Kollam,Kerala,India,"Inchakkadu Ramachandra Pilla, Margi Murali, Margi Vijayakumar, Margi Harivalsan, Pattu - Margi Damu, Chenda - Kala. Krishnadas, Margi Somadas",Temple,kalanilayam gopakumar,archive2008-1q.asp
24-02-08,"Nalacharitham 1st Day, Keechakavadham","Punnackkal Bhagavathy Temple, Elamakkara Ernakulam 9.30 PM",Ernakulam,Kerala,India,"Kal Balasubramanian(Nalan); FACT Padmanabhan(Hamsam);Kal Vijayakumar(damayanthi); FACT Biju, Kal Sucheendran(Sakhimar); Kal Sreekumar(Keechakan); Kal Shanmukan(Syrandhri) etc. PAthiyoor Sankarankuitty","Sansarsan, Ambalapuzha 9447161980",Renjith R Ernakulam,archive2008-1q.asp
24-02-08,"NALACHARITHAM 4, ...Soon","Unnayi Warrier Smaraka Kendram, Irinjalakuda 11 PM",Trichur,Kerala,India,"Kala. Gopi, Kottakkal Sivaraman, Priyanampetta Divakaran,.........Pattu - Kottakkal Madhu..........","Kathakali Aswadaka Sangham, Irinjalakuda -Varshika",Kalanilayam Gopakumar,archive2008-1q.asp
23-02-08,Kiratham,"Sree karthika Thirunal Theatre, 6PM",Thiruvananthapuram,Kerala,India,"Eenchakkattu Ramachandran Pilla(Kattalan), Margi BalaSubrahmanyan(Arjunan), Margi Harivalsan(Kattala sthree), Margi Suresh(Sivan), Margi Sukumaran(Parvathy), Kala.Krishnan Kutty&FACT Damu (Pattu), Kal",Drisyavedi,Jawaharji K,archive2008-1q.asp
23-02-08,"Rukmangada Charitham, Nizhal Kuttu","Thalavur Sri Dharma Sastha Kshetram, Kottarakara",Kollam,Kerala,India,"Nelliyodu Vasudevan namboodiri, Kala. Ramachandran Unnithaan, Kala. Sreekumar, Arkanoor Prabha, Kalanilayam Gopakumar, Kala. Biju Kumar, Pattu - Pathiyoor Sankaran Kutty, Kala. Balachandran, Margi Dam",Thalavur Kathakali Aswadaka Sangham,Kalanilayam Gopakumar,archive2008-1q.asp
23-02-08,"Nalacharitham 2 divasam, Keechakavadham","Paramekkavu devaswam agrasala hall, Trichur",trichur,Kerala,India,"Kalamandalam Gopi,Kalamandalam Rajashekharan,Kalamandalam Balasubrahmanyan,Sadanam Krishnankutty,Kavungal Divakarappanikkar,Kalamandalam Soman,... Kalanilayam Unnikrishnan, Sadanam Shyamalan Kalamanda","Kathakali club, Trichur",Sunil,archive2008-1q.asp
21-02-08,"Nalacharitham 4, Baka Vadhom",Malayalapuzha Devi Kshetram near - 10 PM,Pattamnamthitta,Kerala,India,"Kal Krishna Kumar, Kal Balakrishnan, FACT Padmanabhan, FACT Jayadeva Varma etc.",Devaswom,Jayadev Varma,archive2008-1q.asp
21-02-08,SHRIRAMA PATTABHISHEKAM,Koodalmanikaym Kshetram Irinjalakuda 8 PM,Trichur,Kerala,India,"Sadanam Krishnan Kutty(Sri Raman), Kalanilayam Gopalakrishnan(Bharathan), Kavungal Divakara Panikkar, Sadanam Bhasi, Pattu - Kalanilayam Unnikrishnan, Kala. Rjendran, Chenda - Sadanam Mohanakrishnan, ",Sadanam Krishnankutty Golden Jubili Aghosha Commit,Kalanilayam Gopakumar,archive2008-1q.asp
20-02-08,"Kichaka Vadham, Kirtham",MALAYALAPUZHA Devi Kshetram - 10 PM,Pattanamthitta,Kerala,India,"FACT Padmanabhan, FACT Jayadev Varma, FACT Mohanan etc.",Malayalapuzha Devaswom Devaswom,Jayadev Varma,archive2008-1q.asp
19-02-08,Tyagaraja's NAUKA CHARITHAM-Aattakatha by Kal. Kesavan Part,DD4 Malayalam Channel - 6 pm,Kozhikode,Kerala,India,FACT Jayadevan-as Krishna Kalanilayam Gopala Krishnan- Gopika # 1 Kalamandalam Sajan- Gopika # 2 Kalakendram Pradeepan- Gopika # 3 Kalakendram Muralidharan Nambootiri- Gopika # 4 Original Musical Scor,0495-2330364,Hari Kumar Chelli,archive2008-1q.asp
18-02-08,"SANTHANAGOPALAM, THORANAYUDHAM, SRI RAMA PATTABHISHEKAM","Melpathur Auditorium, Guruvayoor 9.30 PM",Trichur,Kerala,India,"Kala. Gopi(Brahmanan), Kala. Krishna Kumar(Arjunan),..........",Guruvayur Kshetrotsavam,Srikumar K,archive2008-1q.asp
16-02-08,Rukmini Swayamvaram,"Kalikotta Palace, Tripunithura 5PM",Ernakulam,Kerala,India,"FACT Padmanabhan(Sundara Brahmanan), RLV Rangan(Krishnan), Sadanam Sadanandan(Rukmini), Pattu - Kala. Sajeevan, etc.",Tripunithura Kathakali Club,FACT Padmanabhan,archive2008-1q.asp
16-02-08,"NALACHARITHAM 1, BALI VIJAYAM, KIRATAM","ErnakulathappanHall, CholliyattaMatsaram 4 PM, Samman 6.30 PM ,Kali 8PM",Ernakulam,Kerala,India,"PrizeDistri. by KALA. V.C. Shri K.G.PAULOSE(with Talk- Koodiyattam & Kathakali) AMBALAPUZHA RAMAVARMA (with Talk-Kathakali Sahityam), Kala. Gopi(Nalan), Margi Vijaya Kumar(Damayanthi), Naripatta Naray",Ernakulam Kathakali Club ERNAKULAM,Srikumar K,archive2008-1q.asp
15-02-08,"Purappadu, Melappadam, RUKMINI SWAYAMVARAM","Ernakulathappan Hall, Ernakulam 6.30 PM",Ernakulam,Kerala,India,"Prima Warrier, Nakul(Purappadu), Kottakkal Sivaraman(Brahmanan), Kala. Balasubramanian(Krishnan), RLV Radhakrishnan(Rukmini), Pattu - Kalanilayam Unnikrishnan, Kalanilayam Rajendran,Kala Rajesh Babu, ",Ernakulam Kathakali Club,Srikumar K,archive2008-1q.asp
14-02-08,"Santhanagopalam, Srirama Pattabhishekam","Thiruvalla Temple Utsavam, 10PM",Pattanamthitta,Kerala,India,"Madavur Vasudevan Nair, Kala. Balasubramanian, Thalavadi Aravindan, FACT Padmanabhan etc.",Utsava Committee,FACT Padmanabhan,archive2008-1q.asp
13-02-08,VISHNU MAYA CHARITHAM,"Avanangattu Kalari, Tripparayaru",Trichur,Kerala,India,"Kalanilayam Gopinath(sivan), Kalanilayam Gopi(Punjanallur Bhattathiri, Kalanilayam Gopakumar(Parvathi), Kalanilayam Manu Prasad, Kalanilayam Sundaram(Sahodaranmar), Pattu - Kala. Narayanan Emranthiri,",Avanangattu Kalari Kathakali Aswadaka Samithi,Kalanilayam Gopakumar,archive2008-1q.asp
12-02-08,"Purappadu, Double Melappadam, NALACHARITHAM 4, DAKSHA YAGAM","Ettumanur Mahadeva Kshetram, Ettumanoor 9PM",Kottayam,Kerala,India,"Kala. Gopi(Bahukan), Mathur Govindan Kutty(Damayanthi), Murali(Keshini), Kala.Balasubramanin(Dakshan 1), Ettumanur Kannan(Dakshan 2), Kottakkal Appu Namboodiri(Shivan), Kala. Ramachandran Unnithan(Vee",Temple Utsav Committee,Ettumanur Valavakottu Murali,archive2008-1q.asp
12-02-08,Kathakali Performance,"India Habitat Centre , Lodhi Road, New Delhi, 110003, 7 pm to 8.30 pm",Delhi,Delhi,India,Probal Gupta - Solo performance,"India Habitat Centre, New Delhi",Probal Gupta (Bangalore),archive2008-1q.asp
11-02-08,"Purappadu, NALACHARITHAM 2, THORANA YUDHAM","Ettumanur Mahadeva Kshetram, Ettumanur 9PM",Kottayam,Kerala,India,"Presenting KALA.HYDER ALI SMARAKA SAMMAN TO Pathiyur SankaranKutty By Thiruvizha Jayasankar in presence of Kala Gopi; Kala. Gopi(Kattalan), Sadanam Krishnan Kutty(Nalan), Kala.Rajasekharan(Damayanthi)",Temple Utsav Commitee 954812535599,Ettumanur Valavakottu Murali,archive2008-1q.asp
10-02-08,"Purappadu, RUKMANGADA CHARITHAM, DURYODHANA VADHAM",Ettumanur Mahadeva Kshetram 9PM,Kottayam,Kerala,India,"Kala. Gopi(Rukmangadan), Margi Vijayakumar(Mohini), FACT Mohanan(Duryodhanan), Kala. Hari R Nair(Dussasanan), Kala. Bhagyanathan(Roudra Bhiman), Kalakendram Muralidharan(Panchali), Pattu - Kalanilayam",Temple Committee,Ettumanur Valavakottu Murali,archive2008-1q.asp
08-02-08,"Rugmangatha Charitham,Seethaswayamvaram,Nizhal Kuthu","Chandramana Illam, Punnayam, Cherukunnam, Perumbavur - Full Night",Ernakulam,Kerala,India,"Kottackal Chandrashekhara Warrier,Kalamandalam Ramakrishnan,Kalamandalam Nambeesankutty,RLV Sankaran Namboothiri,Margi Vijayakumar,FACT Mohanan,Kalamandalam Krishaprasad, Arkanoor Gopalakrishanan,Kala","Unniyappan, Chandramana, Prumbavoor",Narayanan Namboodiri,archive2008-1q.asp
04-02-08,"Santhana Gopalam,Balivijayam & Kiratham",On 4th February Kadhakali at Alapuram Temple,Ernakulam,Kerala,India,Major Set On 4th February Kadhakali at Alapuram Temple 9.00 pm Kadhakali (Major Set) Story Santhanagopalam Balivijayam Kiratham,utsavakkali,P.Rajasekhar Vaikom,archive2008-1q.asp
03-02-08,"Nalacharitham 2, Uttaraswayamvaram",Anayadi Narasimha swami Kshetram Kollam 9PM,Kollam,Kerala,India,"Kala. Gopi(Nalan), Madavur Vasudevan Nair(Duryodhanan), Kala Krishna kumar,Pariyanam patta Divakaran, Kalanilayam Gopakumar, Pattu - Pattiyur Sankaran kutty, Kala. Babyu Namboodeiri, Chenda - Mangulam",Temple Committee,Klanilayam Gopakumar,archive2008-1q.asp
02-02-08,"Purappadu, Melappadam,,NALACHARITHAM 2, PRAHALADA CHARITHAM","JYOTHIS ACADEMY, KAZHAKOOTAM, TRIVANDRUM - 8PM",Trivandrum,Kerala,India,"Kottakkal Chandrasekharan, Ramachandran Unnithan, Margi Vijayakumar, Kala. Balasubramaninam, Kala. Krishnakumar etc. Pattu- Pathiyoor Sankarankutty, Kottakkal Madhu, Kalanilayam Rajendran, Chenda - Ka","Varshikam of Kaliyarangu, Kazhakoottam",Madhu kumar V,archive2008-1q.asp
02-02-08,Vishnu Maya Charitham,Vishnu Maya Charitham,Trichur,Kerala,India,"Kalanilayam Gopi(Punjanallur Bhattadiri)), Kalnilayam Gopinathan(Sivan-Vishnu Maya) , Kalanilayam Gopakumar,Kalanilayam Sundaram(Avanangattu Sahodaranmar),Kalanilayam Anilkumar(Parvathi) Pattu - Kala.",Avanangattu Kalari Kathakali Aswadaka Sangham,Kalanilayam Gopakumar,archive2008-1q.asp
31-01-08,"RUKMANGADCHARITHAM, DAKSHAYAGAM","KURYPUZHA DHARMA SHASTHA KSHETRAM, KOLLAM - 8.30 PM",Kollam,Kerala,India,"Sadanam Krishnan Kutty (Rukmangadan), Kala. Rajashekhar(Mohini), Kalanilayam Gopakumar(Dharmangadan) Arun Kumar(Vishnu), kalanilayam Gopi(Dakshan), Kala. Ramachandran Unnithan(Veerabhadran) Pattu - Pa","Kurypuzha Temple utsav Committee, Kollam",kalanilayam gopakumar,archive2008-1q.asp
30-01-08,"Rukmini Swayamvaram, Santhanagopalam, Daksha Yagam","Thiruvalla SriVallabha Kshetram, Thiruvalla 9PM",Pathanamthitta,Kerala,India,"R.V.Shashikumar(Sundara Brahmin), Advocate Ranjini(Krishna), Ramesh Thamburan(Sandanagopalam Brahmin), Geetha(Arjunan), Parvathi Menon(Dakshan), Pattu - Kumari Varma, Shailaja Varma, Chenda - Kala. Ra",Not Available,Gopikrishnan,archive2008-1q.asp
29-01-08,Vishnu Maya Charitham,"Avanangattu Kalatri , TRippayaru",Trissur,Kerala,India,"Kalanilayam Gopi(Punjanallur Bhattadiri)), Kalnilayam Gopinathan(Sivan-Vishnu Maya) , Kalanilayam Gopakumar,Kalanilayam Sundaram(Avanangattu Sahodaranmar),Kalanilayam Anilkumar(Parvathi) Pattu - Kala.",Avanangattu Kalari Kathakali Aswadaka Sangham,Kalanilayam Gopakumar,archive2008-1q.asp
27-01-08,"KUCHELA VRITTAM, DURTODHANA VADHAM",Thiruvalla Shri Vallabha Kshetram 10 PM,Pattanamthitta,Kerala,India,"MPS Namboodiri(Kuchelan), Kala.Kesavan Namboodiri(Krishnan), FACT Jayadeva Varma(Duryodhanan), Kavungal Divakara Panikkar(Dussasanan), Kalanilayam Manmadhan(Krishnan), RLV Rajasekharan(Roudra Bheeman)",Keralan Namboodiri & Shridevi Antharjanam,FACT Jayadeva Varma,archive2008-1q.asp
26-01-08,"Kuchela Vrittam, Santhanagopalam","Shri Vallabha Kshetrm, Thirvalla 10PM",Pattanamthitta,Kerala,India,"(Purappadu - Krishna, Jishnu, Veena Narayanan), MPS Namboodiri(Brahmanan) ,Nelliyodu Vasudevan Namboodiri(Kuchelan), FACT Jayadeva Varma(Krishnan), Pattu - Kala. Surendran, Jishnu Namboodiripad, Naray",Shri Keralan Namboodiri & Sridevi Antharjanam,FACT Jayadeva Varma,archive2008-1q.asp
26-01-08,To be decided,"Kalamandalm, Vallthol Nagar, Cheruthuruthi - FULL NIGHT",Trichur,Kerala,India,STAFF along with the BEST STUDENTS of Kalamandalam,Kalamandalam,Srikumar K,archive2008-1q.asp
26-01-08,KALYANA SAUGANDHIKAM,"Unnayi Warrier Smaraka Kalanilayam, Irinjalakuda 6.30 PM",Trichur,Kerala,India,"Sadanam Krishnan Kutty(Hanuman), Kalanilayam Gopinathan(Bhiman), Kalanilayam Anil Kumar(Panchali), Pattu - Kala. Rjendran, Kala. Narayanan Embranthiri, Chenda Kalanilayam Kunjunni, Kala. Shivadas, Mad",Tourism Department,Kalanilayam Gopakumar,archive2008-1q.asp
26-01-08,LAVANASURA VADHAM,"Ernakulathappan Hall, Enrnakulam - 6 PM",Ernakulam,Kerala,India,"Sadanam Krshnan Kutty(Hanuman), Mathur Govindan Kutty(Sita), Thripunithura Unnikrishnan(Kushan), FACT Biju Baskar(Lavan), Sadam Mohanan(Shatrughnan), Pattu - Palanad Divakaran, Kala. Rajesh Menon, Che","Ernakulam Kathakali Club & Shivakshet,ram",Srikumar K,archive2008-1q.asp
25-01-08,BALIVADHAM (SUGREEVA SAKHYAM ONWARDS),"CHANGAMPUZHA PARK ,EDAPPALLY 6PM",ERNAKULAM,Kerala,India,"NELLIYODU VASUDEVAN NAMPOOTHIRI(Bali),KOTTAKKAL DEVADAS(Sugreevan),Kala. RAJEEVAN(Sreeraman), RLV SUNIL(Lakshnmanan), Kala. PRAMOD(Angadan), Biju Bhaskar(Thara),Pattu - KALA.BABUNAMPOOTHIRI,KALA.HAREE","KATHAKALI ASWADAKASADAS ,EDAPPALLY,9446058020",PDS NAMPOOTHIRI,archive2008-1q.asp
25-01-08,Nalacharitham 1,"Kanakakunnu Kottaram, Trivandrum 7PM",Trivandrum,Kerala,India,"Kala. Gopi(Nalan), FACT Padmanabhan (Hamsam), Kala Shanmughan(Damayanthi), Kala. Kesavan Namboodiri(Naradan), Pattu - Pattiyoor Sankaran Kutty, Kala Hareesh, Chenda - Kala. Kunjunni, Maddalam - Kala. ",Kerala Govt sponsored Utsavam,Srikumar K,archive2008-1q.asp
24-01-08,KEECHAKAVADHAM,"CHANGAMPUZHA PARK ,EDAPPALLY 6 PM",ERNAKULAM,Kerala,India,"KOTTAKKAL CHANDRASEKHARAN(Keechakan),KALA.RAJASEKHARAN(Sairandhri), Sadanam VIJAYAN(Sudeshna), Kala. SREEKANDAN NAIR(Valalan), Pattu - Kalanilayam Unnikrishnan, Kalanilayam Rajeev, Chenda - Kala. Kris","KATHAKALI ASWADAKASADAS ,EDAPPALLY,9446058020",PDS NAMPOOTHIRI,archive2008-1q.asp
24-01-08,kuchelavritham,"Udayanapuram Sre Subrhmanyaswmi Tempil,Vaikom-6:30pm",Kottayam,Kerala,India,"Kuchelan-sudevan nabuthiri,Krishnan-Kottakal Sudher,Pattu-Kottakal Narayanan & Kla:Haresh Mnayathat.Kliyogam-Kerala Kathakali Sankam,Fot Kochi.","Vazipadu by UmeshKumar&Saji,palakadu.","Mani,Vaikom",archive2008-1q.asp
24-01-08,Lavanasura vadham,Kudalmanikyam Kshetram,Trichur,Kerala,India,"Kalanilayam Gopi(Hanuman), Kalanilayam Gopinathan(Lavan, Kalanilayam Anil Kumar (Kushan), Pattu - Kala. Rajendran, Kala. Narayanan Embranthiri, Chenda - Kalanilayam Kunjunni, Kala. Shivadas, Maddalam ",Kshetram,Kalanilayam Gopakumar,archive2008-1q.asp
